,gene1,gene2,result
291,G:HGNC:6342,G:HGNC:11772,"Meta path:GPdPG, rank is 36 and total rank is 58"
292,G:HGNC:24170,G:HGNC:29039,"Meta path:GMG, rank is 1413 and total rank is 2086"
293,G:HGNC:30204,G:HGNC:9399,"Meta path:GTG, rank is 395 and total rank is 751"
294,G:HGNC:11723,G:HGNC:11892,"Meta path:GTG, rank is 813 and total rank is 918"
295,G:HGNC:4044,G:HGNC:8846,"Meta path:GTG, rank is 429 and total rank is 512"
296,G:HGNC:1297,G:HGNC:3388,"Meta path:GMG, rank is 47 and total rank is 1698"
297,G:HGNC:13178,G:HGNC:16998,"Meta path:GTG, rank is 466 and total rank is 659"
298,G:HGNC:21374,G:HGNC:12939,"Meta path:GTG, rank is 165 and total rank is 391"
299,G:HGNC:1071,G:HGNC:12666,"Meta path:GTG, rank is 976 and total rank is 1154"
300,G:HGNC:6401,G:HGNC:28365,"Meta path:GTG, rank is 204 and total rank is 441"
301,G:HGNC:16165,G:HGNC:25582,"Meta path:GTG, rank is 259 and total rank is 417"
302,G:HGNC:29533,G:HGNC:28771,"Meta path:GTG, rank is 200 and total rank is 377"
303,G:HGNC:21667,G:HGNC:10420,"Meta path:GTG, rank is 605 and total rank is 761"
304,G:HGNC:1719,G:HGNC:6304,"Meta path:GMG, rank is 1155 and total rank is 1442"
305,G:HGNC:23357,G:HGNC:9772,"Meta path:GMDpDMG, rank is 172 and total rank is 5521"
306,G:HGNC:18782,G:HGNC:12791,"Meta path:GTG, rank is 555 and total rank is 644"
307,G:HGNC:169,G:HGNC:23060,"Meta path:GMDMG, rank is 188 and total rank is 7787"
308,G:HGNC:3538,G:HGNC:9008,"Meta path:GTG, rank is 258 and total rank is 644"
309,G:HGNC:1663,G:HGNC:28313,"Meta path:GTG, rank is 713 and total rank is 765"
310,G:HGNC:16683,G:HGNC:272,"Meta path:GMG, rank is 100 and total rank is 1663"
311,G:HGNC:17097,G:HGNC:9191,"Meta path:GTG, rank is 204 and total rank is 516"
312,G:HGNC:3334,G:HGNC:14335,"Meta path:GTG, rank is 187 and total rank is 577"
313,G:HGNC:6893,G:HGNC:20856,"Meta path:GMDMG, rank is 187 and total rank is 2314"
314,G:HGNC:3688,G:HGNC:4037,"Meta path:GPdPG, rank is 34 and total rank is 62"
315,G:HGNC:17967,G:HGNC:6407,"Meta path:GTG, rank is 154 and total rank is 612"
316,G:HGNC:689,G:HGNC:22965,"Meta path:GTG, rank is 259 and total rank is 447"
317,G:HGNC:7785,G:HGNC:9605,"Meta path:GMDpDMG, rank is 398 and total rank is 7911"
318,G:HGNC:33383,G:HGNC:10449,"Meta path:GMG, rank is 611 and total rank is 1625"
319,G:HGNC:6612,G:HGNC:7111,"Meta path:GTG, rank is 275 and total rank is 573"
320,G:HGNC:3214,G:HGNC:9399,"Meta path:GTG, rank is 256 and total rank is 825"
321,G:HGNC:4452,G:HGNC:8988,"Meta path:GTG, rank is 426 and total rank is 595"
322,G:HGNC:19768,G:HGNC:30208,"Meta path:GTG, rank is 142 and total rank is 380"
323,G:HGNC:959,G:HGNC:32669,"Meta path:GMDMG, rank is 460 and total rank is 4277"
324,G:HGNC:18421,G:HGNC:8620,"Meta path:GTG, rank is 451 and total rank is 816"
325,G:HGNC:6108,G:HGNC:11068,"Meta path:GMDpDMG, rank is 1617 and total rank is 6436"
326,G:HGNC:3017,G:HGNC:6281,"Meta path:GMG, rank is 1157 and total rank is 1558"
327,G:HGNC:29681,G:HGNC:9620,"Meta path:GMDpDMG, rank is 622 and total rank is 7927"
328,G:HGNC:3537,G:HGNC:28593,"Meta path:GMG, rank is 188 and total rank is 1717"
329,G:HGNC:6324,G:HGNC:11905,"Meta path:GMDMG, rank is 300 and total rank is 7364"
330,G:HGNC:2745,G:HGNC:3343,"Meta path:GMG, rank is 217 and total rank is 1432"
331,G:HGNC:4856,G:HGNC:11998,"Meta path:GMDMG, rank is 162 and total rank is 7119"
332,G:HGNC:4047,G:HGNC:777,"Meta path:GTG, rank is 601 and total rank is 671"
333,G:HGNC:12856,G:HGNC:28652,"Meta path:GMG, rank is 60 and total rank is 1333"
334,G:HGNC:8537,G:HGNC:13568,"Meta path:GMG, rank is 1441 and total rank is 1634"
335,G:HGNC:3791,G:HGNC:13429,"Meta path:GTG, rank is 388 and total rank is 509"
336,G:HGNC:6990,G:HGNC:16067,"Meta path:GTG, rank is 233 and total rank is 700"
337,G:HGNC:30649,G:HGNC:25582,"Meta path:GMDMG, rank is 603 and total rank is 5269"
338,G:HGNC:7373,G:HGNC:28771,"Meta path:GMG, rank is 174 and total rank is 997"
339,G:HGNC:2082,G:HGNC:29239,"Meta path:GTG, rank is 582 and total rank is 665"
340,G:HGNC:934,G:HGNC:4341,"Meta path:GMDpDMG, rank is 113 and total rank is 7425"
341,G:HGNC:1743,G:HGNC:6914,"Meta path:GTG, rank is 171 and total rank is 570"
342,G:HGNC:7329,G:HGNC:20809,"Meta path:GTG, rank is 319 and total rank is 562"
343,G:HGNC:962,G:HGNC:6990,"Meta path:GTG, rank is 407 and total rank is 665"
344,G:HGNC:1773,G:HGNC:30923,"Meta path:GTG, rank is 278 and total rank is 582"
345,G:HGNC:7230,G:HGNC:14540,"Meta path:GDpDG, rank is 189 and total rank is 307"
346,G:HGNC:195,G:HGNC:7329,"Meta path:GTG, rank is 552 and total rank is 673"
347,G:HGNC:21060,G:HGNC:8620,"Meta path:GMDpDMG, rank is 3802 and total rank is 5709"
348,G:HGNC:1297,G:HGNC:11768,"Meta path:GTG, rank is 593 and total rank is 659"
349,G:HGNC:11905,G:HGNC:29005,"Meta path:GMG, rank is 1429 and total rank is 1740"
350,G:HGNC:24637,G:HGNC:26420,"Meta path:GMG, rank is 895 and total rank is 2457"
351,G:HGNC:6735,G:HGNC:10896,"Meta path:GTG, rank is 677 and total rank is 979"
352,G:HGNC:23052,G:HGNC:11063,"Meta path:GMG, rank is 192 and total rank is 1693"
353,G:HGNC:17152,G:HGNC:644,"Meta path:GMDpDMG, rank is 345 and total rank is 6592"
354,G:HGNC:15989,G:HGNC:9623,"Meta path:GMG, rank is 905 and total rank is 1405"
355,G:HGNC:26005,G:HGNC:9186,"Meta path:GMG, rank is 338 and total rank is 1630"
356,G:HGNC:806,G:HGNC:12666,"Meta path:GTG, rank is 703 and total rank is 751"
357,G:HGNC:24637,G:HGNC:6861,"Meta path:GTG, rank is 236 and total rank is 403"
358,G:HGNC:1766,G:HGNC:6108,"Meta path:GMDMG, rank is 2432 and total rank is 4146"
359,G:HGNC:2082,G:HGNC:11804,"Meta path:GTG, rank is 309 and total rank is 681"
360,G:HGNC:3433,G:HGNC:4274,"Meta path:GDpDG, rank is 309 and total rank is 764"
361,G:HGNC:1069,G:HGNC:12735,"Meta path:GMG, rank is 617 and total rank is 1633"
362,G:HGNC:8979,G:HGNC:11283,"Meta path:GTG, rank is 51 and total rank is 1092"
363,G:HGNC:1100,G:HGNC:7230,"Meta path:GTG, rank is 97 and total rank is 842"
364,G:HGNC:18646,G:HGNC:17921,"Meta path:GTG, rank is 180 and total rank is 338"
365,G:HGNC:19708,G:HGNC:22423,"Meta path:GMG, rank is 1026 and total rank is 1643"
366,G:HGNC:1771,G:HGNC:29644,"Meta path:GMG, rank is 1213 and total rank is 1766"
367,G:HGNC:4568,G:HGNC:10848,"Meta path:GMDpDMG, rank is 261 and total rank is 4108"
368,G:HGNC:5992,G:HGNC:9801,"Meta path:GTG, rank is 565 and total rank is 893"
369,G:HGNC:12680,G:HGNC:20809,"Meta path:GTG, rank is 791 and total rank is 840"
370,G:HGNC:2514,G:HGNC:17860,"Meta path:GTG, rank is 509 and total rank is 1135"
371,G:HGNC:14866,G:HGNC:10848,"Meta path:GTG, rank is 250 and total rank is 804"
372,G:HGNC:26756,G:HGNC:21628,"Meta path:GTG, rank is 176 and total rank is 404"
373,G:HGNC:24628,G:HGNC:11441,"Meta path:GTG, rank is 208 and total rank is 483"
374,G:HGNC:2280,G:HGNC:12784,"Meta path:GMDpDMG, rank is 1205 and total rank is 7350"
375,G:HGNC:10922,G:HGNC:12735,"Meta path:GTG, rank is 324 and total rank is 514"
376,G:HGNC:26968,G:HGNC:11774,"Meta path:GMG, rank is 1647 and total rank is 1673"
377,G:HGNC:28680,G:HGNC:13518,"Meta path:GTG, rank is 174 and total rank is 491"
378,G:HGNC:414,G:HGNC:6923,"Meta path:GTG, rank is 222 and total rank is 594"
379,G:HGNC:6231,G:HGNC:24055,"Meta path:GTG, rank is 308 and total rank is 437"
380,G:HGNC:11393,G:HGNC:18625,"Meta path:GMG, rank is 1064 and total rank is 1511"
381,G:HGNC:169,G:HGNC:28652,"Meta path:GTG, rank is 411 and total rank is 537"
382,G:HGNC:2362,G:HGNC:24566,"Meta path:GTG, rank is 533 and total rank is 606"
383,G:HGNC:16934,G:HGNC:11111,"Meta path:GTG, rank is 322 and total rank is 481"
384,G:HGNC:348,G:HGNC:3467,"Meta path:GPdPG, rank is 49 and total rank is 129"
385,G:HGNC:7111,G:HGNC:30453,"Meta path:GMG, rank is 983 and total rank is 1912"
386,G:HGNC:4323,G:HGNC:17967,"Meta path:GTG, rank is 110 and total rank is 516"
387,G:HGNC:4623,G:HGNC:9508,"Meta path:GTG, rank is 729 and total rank is 764"
388,G:HGNC:2745,G:HGNC:6698,"Meta path:GMG, rank is 386 and total rank is 1291"
389,G:HGNC:17550,G:HGNC:23357,"Meta path:GTG, rank is 69 and total rank is 330"
390,G:HGNC:21157,G:HGNC:6996,"Meta path:GTG, rank is 774 and total rank is 912"
391,G:HGNC:11071,G:HGNC:28330,"Meta path:GTG, rank is 514 and total rank is 570"
392,G:HGNC:9634,G:HGNC:29259,"Meta path:GTG, rank is 272 and total rank is 594"
393,G:HGNC:26837,G:HGNC:8616,"Meta path:GTG, rank is 611 and total rank is 674"
394,G:HGNC:26837,G:HGNC:16369,"Meta path:GTG, rank is 661 and total rank is 832"
395,G:HGNC:3688,G:HGNC:4074,"Meta path:GTG, rank is 680 and total rank is 730"
396,G:HGNC:14625,G:HGNC:8934,"Meta path:GTG, rank is 85 and total rank is 326"
397,G:HGNC:2363,G:HGNC:26137,"Meta path:GTG, rank is 340 and total rank is 678"
398,G:HGNC:7133,G:HGNC:11768,"Meta path:GDpDG, rank is 230 and total rank is 419"
399,G:HGNC:18421,G:HGNC:1076,"Meta path:GTG, rank is 543 and total rank is 676"
400,G:HGNC:25152,G:HGNC:26253,"Meta path:GMDpDMG, rank is 408 and total rank is 6339"
401,G:HGNC:30799,G:HGNC:17521,"Meta path:GMG, rank is 664 and total rank is 2270"
402,G:HGNC:14335,G:HGNC:11817,"Meta path:GTG, rank is 354 and total rank is 504"
403,G:HGNC:795,G:HGNC:9701,"Meta path:GDpDG, rank is 254 and total rank is 374"
404,G:HGNC:14312,G:HGNC:9759,"Meta path:GTG, rank is 529 and total rank is 612"
405,G:HGNC:16683,G:HGNC:9399,"Meta path:GTG, rank is 491 and total rank is 780"
406,G:HGNC:8979,G:HGNC:12856,"Meta path:GDpDG, rank is 442 and total rank is 512"
407,G:HGNC:3666,G:HGNC:11442,"Meta path:GTG, rank is 647 and total rank is 770"
408,G:HGNC:17208,G:HGNC:9612,"Meta path:GTG, rank is 691 and total rank is 874"
409,G:HGNC:2974,G:HGNC:6401,"Meta path:GTG, rank is 433 and total rank is 854"
410,G:HGNC:19986,G:HGNC:7943,"Meta path:GMG, rank is 624 and total rank is 2234"
411,G:HGNC:9846,G:HGNC:16447,"Meta path:GTG, rank is 547 and total rank is 647"
412,G:HGNC:20092,G:HGNC:9612,"Meta path:GTG, rank is 743 and total rank is 935"
413,G:HGNC:16369,G:HGNC:9887,"Meta path:GTG, rank is 696 and total rank is 942"
414,G:HGNC:20742,G:HGNC:668,"Meta path:GMG, rank is 711 and total rank is 1471"
415,G:HGNC:2745,G:HGNC:22973,"Meta path:GMG, rank is 423 and total rank is 1652"
416,G:HGNC:13518,G:HGNC:3236,"Meta path:GTG, rank is 556 and total rank is 997"
417,G:HGNC:7943,G:HGNC:18188,"Meta path:GMG, rank is 510 and total rank is 1818"
418,G:HGNC:26005,G:HGNC:11191,"Meta path:GMG, rank is 437 and total rank is 1421"
419,G:HGNC:2974,G:HGNC:7090,"Meta path:GTG, rank is 618 and total rank is 822"
420,G:HGNC:2867,G:HGNC:24637,"Meta path:GTG, rank is 205 and total rank is 352"
421,G:HGNC:23034,G:HGNC:3826,"Meta path:GTG, rank is 131 and total rank is 426"
422,G:HGNC:18022,G:HGNC:20809,"Meta path:GTG, rank is 343 and total rank is 484"
423,G:HGNC:9623,G:HGNC:10252,"Meta path:GTG, rank is 443 and total rank is 704"
424,G:HGNC:9009,G:HGNC:22423,"Meta path:GMDMG, rank is 2516 and total rank is 3733"
425,G:HGNC:14338,G:HGNC:9864,"Meta path:GTG, rank is 783 and total rank is 828"
426,G:HGNC:169,G:HGNC:7719,"Meta path:GMDMG, rank is 864 and total rank is 6592"
427,G:HGNC:8063,G:HGNC:26876,"Meta path:GTG, rank is 171 and total rank is 357"
428,G:HGNC:13717,G:HGNC:4856,"Meta path:GTG, rank is 159 and total rank is 365"
429,G:HGNC:13429,G:HGNC:12494,"Meta path:GTG, rank is 123 and total rank is 530"
430,G:HGNC:4341,G:HGNC:12939,"Meta path:GMDpDMG, rank is 74 and total rank is 7239"
431,G:HGNC:7719,G:HGNC:9237,"Meta path:GTG, rank is 488 and total rank is 768"
432,G:HGNC:3819,G:HGNC:4274,"Meta path:GTG, rank is 593 and total rank is 977"
433,G:HGNC:9299,G:HGNC:16852,"Meta path:GTG, rank is 260 and total rank is 531"
434,G:HGNC:8574,G:HGNC:270,"Meta path:GTG, rank is 679 and total rank is 780"
435,G:HGNC:13244,G:HGNC:12463,"Meta path:GTG, rank is 588 and total rank is 734"
436,G:HGNC:19365,G:HGNC:21529,"Meta path:GMDpDMG, rank is 809 and total rank is 6903"
437,G:HGNC:1504,G:HGNC:5009,"Meta path:GMG, rank is 527 and total rank is 991"
438,G:HGNC:29644,G:HGNC:21370,"Meta path:GMG, rank is 540 and total rank is 2313"
439,G:HGNC:2684,G:HGNC:8127,"Meta path:GMDpDMG, rank is 109 and total rank is 7147"
440,G:HGNC:3754,G:HGNC:16852,"Meta path:GTG, rank is 585 and total rank is 704"
441,G:HGNC:15989,G:HGNC:8127,"Meta path:GMG, rank is 770 and total rank is 1471"
442,G:HGNC:1490,G:HGNC:21529,"Meta path:GTG, rank is 154 and total rank is 380"
443,G:HGNC:391,G:HGNC:9256,"Meta path:GTG, rank is 870 and total rank is 965"
444,G:HGNC:3775,G:HGNC:30626,"Meta path:GTG, rank is 519 and total rank is 863"
445,G:HGNC:20816,G:HGNC:10889,"Meta path:GTG, rank is 196 and total rank is 576"
446,G:HGNC:3386,G:HGNC:5724,"Meta path:GMG, rank is 361 and total rank is 837"
447,G:HGNC:644,G:HGNC:712,"Meta path:GTG, rank is 403 and total rank is 889"
448,G:HGNC:6304,G:HGNC:7553,"Meta path:GMDpDMG, rank is 719 and total rank is 8245"
449,G:HGNC:11763,G:HGNC:13195,"Meta path:GTG, rank is 526 and total rank is 611"
450,G:HGNC:7881,G:HGNC:22973,"Meta path:GTG, rank is 723 and total rank is 843"
451,G:HGNC:711,G:HGNC:33482,"Meta path:GMG, rank is 232 and total rank is 1175"
452,G:HGNC:6083,G:HGNC:9634,"Meta path:GTG, rank is 104 and total rank is 371"
453,G:HGNC:924,G:HGNC:8591,"Meta path:GTG, rank is 616 and total rank is 678"
454,G:HGNC:389,G:HGNC:29147,"Meta path:GTG, rank is 160 and total rank is 375"
455,G:HGNC:18625,G:HGNC:9186,"Meta path:GMG, rank is 574 and total rank is 1677"
456,G:HGNC:6768,G:HGNC:13175,"Meta path:GTG, rank is 470 and total rank is 853"
457,G:HGNC:28759,G:HGNC:12787,"Meta path:GTG, rank is 374 and total rank is 490"
458,G:HGNC:2665,G:HGNC:23357,"Meta path:GTG, rank is 184 and total rank is 440"
459,G:HGNC:42770,G:HGNC:7134,"Meta path:GMG, rank is 724 and total rank is 2487"
460,G:HGNC:7132,G:HGNC:28473,"Meta path:GTG, rank is 314 and total rank is 569"
461,G:HGNC:6395,G:HGNC:26055,"Meta path:GTG, rank is 79 and total rank is 433"
462,G:HGNC:1527,G:HGNC:11892,"Meta path:GTG, rank is 431 and total rank is 944"
463,G:HGNC:172,G:HGNC:6108,"Meta path:GMDMG, rank is 474 and total rank is 5643"
464,G:HGNC:13244,G:HGNC:19221,"Meta path:GTG, rank is 27 and total rank is 298"
465,G:HGNC:5233,G:HGNC:25582,"Meta path:GTG, rank is 640 and total rank is 700"
466,G:HGNC:10434,G:HGNC:11796,"Meta path:GTG, rank is 345 and total rank is 734"
467,G:HGNC:8575,G:HGNC:12998,"Meta path:GTG, rank is 216 and total rank is 548"
468,G:HGNC:1297,G:HGNC:5344,"Meta path:GMDMG, rank is 290 and total rank is 4327"
469,G:HGNC:29644,G:HGNC:6153,"Meta path:GTG, rank is 583 and total rank is 738"
470,G:HGNC:18683,G:HGNC:5039,"Meta path:GTG, rank is 99 and total rank is 642"
471,G:HGNC:13633,G:HGNC:1239,"Meta path:GTG, rank is 605 and total rank is 660"
472,G:HGNC:26128,G:HGNC:8574,"Meta path:GTG, rank is 426 and total rank is 527"
473,G:HGNC:4247,G:HGNC:6881,"Meta path:GMG, rank is 862 and total rank is 1394"
474,G:HGNC:9702,G:HGNC:18082,"Meta path:GMG, rank is 875 and total rank is 1915"
475,G:HGNC:13568,G:HGNC:10252,"Meta path:GMDMG, rank is 66 and total rank is 5570"
476,G:HGNC:2747,G:HGNC:23664,"Meta path:GMDMG, rank is 155 and total rank is 7566"
477,G:HGNC:16971,G:HGNC:9186,"Meta path:GTG, rank is 408 and total rank is 503"
478,G:HGNC:7111,G:HGNC:30799,"Meta path:GMDMG, rank is 305 and total rank is 7757"
479,G:HGNC:259,G:HGNC:10922,"Meta path:GMDpDMG, rank is 882 and total rank is 6722"
480,G:HGNC:18618,G:HGNC:10056,"Meta path:GTG, rank is 761 and total rank is 961"
481,G:HGNC:24566,G:HGNC:28121,"Meta path:GTG, rank is 97 and total rank is 359"
482,G:HGNC:29043,G:HGNC:3538,"Meta path:GMDMG, rank is 395 and total rank is 5826"
483,G:HGNC:6612,G:HGNC:21100,"Meta path:GTG, rank is 204 and total rank is 515"
484,G:HGNC:10780,G:HGNC:12796,"Meta path:GTG, rank is 352 and total rank is 834"
485,G:HGNC:17362,G:HGNC:29533,"Meta path:GMDpDMG, rank is 170 and total rank is 7562"
486,G:HGNC:1599,G:HGNC:12698,"Meta path:GTG, rank is 470 and total rank is 568"
487,G:HGNC:24944,G:HGNC:6914,"Meta path:GMDMG, rank is 107 and total rank is 7273"
488,G:HGNC:20092,G:HGNC:1550,"Meta path:GTG, rank is 204 and total rank is 541"
489,G:HGNC:5241,G:HGNC:9256,"Meta path:GTG, rank is 309 and total rank is 759"
490,G:HGNC:348,G:HGNC:12791,"Meta path:GTG, rank is 424 and total rank is 851"
491,G:HGNC:9236,G:HGNC:9954,"Meta path:GTG, rank is 374 and total rank is 1091"
492,G:HGNC:2900,G:HGNC:32783,"Meta path:GMDMG, rank is 541 and total rank is 1967"
493,G:HGNC:6914,G:HGNC:11205,"Meta path:GTG, rank is 131 and total rank is 716"
494,G:HGNC:18646,G:HGNC:11439,"Meta path:GTG, rank is 400 and total rank is 595"
495,G:HGNC:2079,G:HGNC:10452,"Meta path:GMG, rank is 1014 and total rank is 1487"
496,G:HGNC:10241,G:HGNC:20150,"Meta path:GTG, rank is 287 and total rank is 459"
497,G:HGNC:18078,G:HGNC:26420,"Meta path:GTG, rank is 170 and total rank is 586"
498,G:HGNC:18683,G:HGNC:29681,"Meta path:GMG, rank is 1592 and total rank is 1757"
499,G:HGNC:6395,G:HGNC:14951,"Meta path:GMDpDMG, rank is 44 and total rank is 8320"
500,G:HGNC:26244,G:HGNC:17117,"Meta path:GMG, rank is 980 and total rank is 1769"
501,G:HGNC:644,G:HGNC:24565,"Meta path:GTG, rank is 591 and total rank is 821"
502,G:HGNC:5281,G:HGNC:20889,"Meta path:GMDMG, rank is 2617 and total rank is 5083"
503,G:HGNC:1107,G:HGNC:12887,"Meta path:GTG, rank is 166 and total rank is 646"
504,G:HGNC:30215,G:HGNC:11751,"Meta path:GTG, rank is 60 and total rank is 519"
505,G:HGNC:7773,G:HGNC:18188,"Meta path:GMG, rank is 59 and total rank is 1513"
506,G:HGNC:3023,G:HGNC:7544,"Meta path:GTG, rank is 528 and total rank is 674"
507,G:HGNC:652,G:HGNC:9688,"Meta path:GTG, rank is 207 and total rank is 689"
508,G:HGNC:2082,G:HGNC:18584,"Meta path:GTG, rank is 566 and total rank is 666"
509,G:HGNC:26837,G:HGNC:3332,"Meta path:GTG, rank is 269 and total rank is 562"
510,G:HGNC:3115,G:HGNC:10889,"Meta path:GTG, rank is 224 and total rank is 691"
511,G:HGNC:11743,G:HGNC:4055,"Meta path:GTG, rank is 386 and total rank is 828"
512,G:HGNC:22042,G:HGNC:12666,"Meta path:GMG, rank is 1413 and total rank is 1485"
513,G:HGNC:2451,G:HGNC:30685,"Meta path:GTG, rank is 174 and total rank is 557"
514,G:HGNC:9603,G:HGNC:1343,"Meta path:GMDMG, rank is 46 and total rank is 4727"
515,G:HGNC:2385,G:HGNC:5238,"Meta path:GTG, rank is 541 and total rank is 739"
516,G:HGNC:20816,G:HGNC:28145,"Meta path:GTG, rank is 180 and total rank is 422"
517,G:HGNC:1386,G:HGNC:8979,"Meta path:GTG, rank is 566 and total rank is 627"
518,G:HGNC:166,G:HGNC:11439,"Meta path:GTG, rank is 288 and total rank is 680"
519,G:HGNC:11393,G:HGNC:4913,"Meta path:GTG, rank is 403 and total rank is 684"
520,G:HGNC:1736,G:HGNC:18078,"Meta path:GTG, rank is 702 and total rank is 824"
521,G:HGNC:2584,G:HGNC:9009,"Meta path:GMG, rank is 526 and total rank is 968"
522,G:HGNC:1069,G:HGNC:30649,"Meta path:GTG, rank is 615 and total rank is 677"
523,G:HGNC:33383,G:HGNC:11850,"Meta path:GMG, rank is 882 and total rank is 1321"
524,G:HGNC:6204,G:HGNC:11514,"Meta path:GTG, rank is 711 and total rank is 898"
525,G:HGNC:6285,G:HGNC:22965,"Meta path:GMG, rank is 558 and total rank is 1842"
526,G:HGNC:2451,G:HGNC:6019,"Meta path:GTG, rank is 601 and total rank is 657"
527,G:HGNC:914,G:HGNC:5241,"Meta path:GPdPG, rank is 8 and total rank is 35"
528,G:HGNC:13628,G:HGNC:8537,"Meta path:GTG, rank is 474 and total rank is 631"
529,G:HGNC:1777,G:HGNC:29826,"Meta path:GTG, rank is 166 and total rank is 559"
530,G:HGNC:1599,G:HGNC:1363,"Meta path:GMG, rank is 271 and total rank is 1351"
531,G:HGNC:119,G:HGNC:348,"Meta path:GTG, rank is 453 and total rank is 701"
532,G:HGNC:8845,G:HGNC:9955,"Meta path:GTG, rank is 212 and total rank is 1069"
533,G:HGNC:1743,G:HGNC:9854,"Meta path:GTG, rank is 154 and total rank is 574"
534,G:HGNC:5464,G:HGNC:11969,"Meta path:GTG, rank is 413 and total rank is 668"
535,G:HGNC:17565,G:HGNC:18188,"Meta path:GMDpDMG, rank is 567 and total rank is 6846"
536,G:HGNC:25564,G:HGNC:9299,"Meta path:GTG, rank is 192 and total rank is 550"
537,G:HGNC:9108,G:HGNC:29187,"Meta path:GTG, rank is 212 and total rank is 472"
538,G:HGNC:2363,G:HGNC:15454,"Meta path:GTG, rank is 101 and total rank is 566"
539,G:HGNC:620,G:HGNC:6281,"Meta path:GMG, rank is 400 and total rank is 1567"
540,G:HGNC:1784,G:HGNC:2345,"Meta path:GTG, rank is 525 and total rank is 747"
541,G:HGNC:16967,G:HGNC:4037,"Meta path:GTG, rank is 690 and total rank is 734"
542,G:HGNC:18584,G:HGNC:11491,"Meta path:GTG, rank is 556 and total rank is 714"
543,G:HGNC:16967,G:HGNC:6324,"Meta path:GMDMG, rank is 466 and total rank is 7731"
544,G:HGNC:6996,G:HGNC:20898,"Meta path:GMG, rank is 1262 and total rank is 1465"
545,G:HGNC:7666,G:HGNC:12856,"Meta path:GTG, rank is 621 and total rank is 696"
546,G:HGNC:8616,G:HGNC:6769,"Meta path:GTG, rank is 466 and total rank is 1064"
547,G:HGNC:4747,G:HGNC:32310,"Meta path:GMG, rank is 408 and total rank is 1884"
548,G:HGNC:26244,G:HGNC:668,"Meta path:GTG, rank is 386 and total rank is 598"
549,G:HGNC:24565,G:HGNC:8988,"Meta path:GTG, rank is 292 and total rank is 581"
550,G:HGNC:17152,G:HGNC:16627,"Meta path:GMDpDMG, rank is 1419 and total rank is 6900"
551,G:HGNC:18421,G:HGNC:3955,"Meta path:GTG, rank is 314 and total rank is 525"
552,G:HGNC:17041,G:HGNC:16051,"Meta path:GMG, rank is 186 and total rank is 1974"
553,G:HGNC:1318,G:HGNC:28145,"Meta path:GTG, rank is 345 and total rank is 588"
554,G:HGNC:4043,G:HGNC:7602,"Meta path:GTG, rank is 607 and total rank is 636"
555,G:HGNC:24637,G:HGNC:8490,"Meta path:GTG, rank is 275 and total rank is 438"
556,G:HGNC:9236,G:HGNC:12787,"Meta path:GMDpDMG, rank is 9 and total rank is 4696"
557,G:HGNC:10943,G:HGNC:27035,"Meta path:GTG, rank is 271 and total rank is 431"
558,G:HGNC:2323,G:HGNC:11772,"Meta path:GTG, rank is 593 and total rank is 697"
559,G:HGNC:29383,G:HGNC:11142,"Meta path:GMG, rank is 61 and total rank is 2163"
560,G:HGNC:2549,G:HGNC:29147,"Meta path:GTG, rank is 160 and total rank is 466"
561,G:HGNC:30297,G:HGNC:12851,"Meta path:GTG, rank is 204 and total rank is 648"
562,G:HGNC:18421,G:HGNC:20155,"Meta path:GTG, rank is 160 and total rank is 501"
563,G:HGNC:1722,G:HGNC:16852,"Meta path:GMG, rank is 614 and total rank is 1453"
564,G:HGNC:8979,G:HGNC:13057,"Meta path:GTG, rank is 596 and total rank is 664"
565,G:HGNC:7978,G:HGNC:10889,"Meta path:GTG, rank is 293 and total rank is 711"
566,G:HGNC:9864,G:HGNC:30626,"Meta path:GTG, rank is 673 and total rank is 896"
567,G:HGNC:16165,G:HGNC:7109,"Meta path:GTG, rank is 225 and total rank is 395"
568,G:HGNC:26968,G:HGNC:11751,"Meta path:GMG, rank is 1384 and total rank is 1762"
569,G:HGNC:5344,G:HGNC:9670,"Meta path:GTG, rank is 300 and total rank is 651"
570,G:HGNC:6914,G:HGNC:9862,"Meta path:GMG, rank is 192 and total rank is 1598"
571,G:HGNC:3649,G:HGNC:25386,"Meta path:GTG, rank is 300 and total rank is 452"
572,G:HGNC:169,G:HGNC:6156,"Meta path:GTG, rank is 531 and total rank is 723"
573,G:HGNC:22042,G:HGNC:30453,"Meta path:GMG, rank is 1137 and total rank is 1801"
574,G:HGNC:9804,G:HGNC:11873,"Meta path:GMDMG, rank is 72 and total rank is 7610"
575,G:HGNC:17152,G:HGNC:21100,"Meta path:GMDMG, rank is 472 and total rank is 6323"
576,G:HGNC:2684,G:HGNC:12691,"Meta path:GTG, rank is 394 and total rank is 755"
577,G:HGNC:6196,G:HGNC:30215,"Meta path:GTG, rank is 134 and total rank is 472"
578,G:HGNC:11233,G:HGNC:29529,"Meta path:GTG, rank is 372 and total rank is 636"
579,G:HGNC:1069,G:HGNC:1318,"Meta path:GTG, rank is 321 and total rank is 880"
580,G:HGNC:26678,G:HGNC:8988,"Meta path:GTG, rank is 431 and total rank is 620"
581,G:HGNC:7132,G:HGNC:9955,"Meta path:GTG, rank is 284 and total rank is 1088"
582,G:HGNC:711,G:HGNC:2665,"Meta path:GTG, rank is 535 and total rank is 729"
