,gene1,gene2,ins,mPath,score
0,G:HGNC:24791,G:HGNC:851,2,GTG,0.11428571428571428
1,G:HGNC:24791,G:HGNC:853,2,GTG,0.07692307692307693
2,G:HGNC:24791,G:HGNC:854,2,GTG,0.10256410256410256
3,G:HGNC:24791,G:HGNC:856,2,GTG,0.12121212121212122
4,G:HGNC:24791,G:HGNC:18264,2,GTG,0.13793103448275862
5,G:HGNC:24791,G:HGNC:13527,2,GTG,0.1111111111111111
6,G:HGNC:24791,G:HGNC:857,2,GTG,0.11764705882352941
7,G:HGNC:24791,G:HGNC:18125,1,GTG,0.08
8,G:HGNC:24791,G:HGNC:16832,1,GTG,0.06451612903225806
9,G:HGNC:24791,G:HGNC:864,2,GTG,0.12121212121212122
10,G:HGNC:24791,G:HGNC:862,1,GTG,0.07692307692307693
11,G:HGNC:24791,G:HGNC:18265,1,GTG,0.07692307692307693
12,G:HGNC:24791,G:HGNC:18303,2,GTG,0.11764705882352941
13,G:HGNC:24791,G:HGNC:865,2,GTG,0.09302325581395349
14,G:HGNC:24791,G:HGNC:18481,1,GTG,0.05405405405405406
15,G:HGNC:24791,G:HGNC:866,1,GTG,0.05
16,G:HGNC:24791,G:HGNC:855,1,GTG,0.05128205128205128
17,G:HGNC:24791,G:HGNC:13724,1,GTG,0.044444444444444446
18,G:HGNC:24791,G:HGNC:18266,1,GTG,0.05555555555555555
19,G:HGNC:24791,G:HGNC:869,1,GTG,0.018518518518518517
20,G:HGNC:24791,G:HGNC:13552,1,GTG,0.06060606060606061
21,G:HGNC:24791,G:HGNC:13554,1,GTG,0.06666666666666667
22,G:HGNC:24791,G:HGNC:30213,1,GTG,0.030303030303030304
23,G:HGNC:24791,G:HGNC:29452,1,GTG,0.07142857142857142
24,G:HGNC:24791,G:HGNC:18802,1,GTG,0.1
25,G:HGNC:24791,G:HGNC:24090,1,GTG,0.07142857142857142
26,G:HGNC:24791,G:HGNC:885,1,GTG,0.06666666666666667
27,G:HGNC:24791,G:HGNC:10548,2,GTG,0.1
28,G:HGNC:24791,G:HGNC:10555,2,GTG,0.11428571428571428
29,G:HGNC:24791,G:HGNC:31326,1,GTG,0.08333333333333333
30,G:HGNC:24791,G:HGNC:7106,2,GTG,0.0784313725490196
31,G:HGNC:24791,G:HGNC:24173,1,GTG,0.06060606060606061
32,G:HGNC:24791,G:HGNC:10560,1,GTG,0.07407407407407407
33,G:HGNC:24791,G:HGNC:37931,1,GTG,0.1111111111111111
34,G:HGNC:24791,G:HGNC:10561,1,GTG,0.125
35,G:HGNC:24791,G:HGNC:10549,2,GTG,0.13333333333333333
36,G:HGNC:24791,G:HGNC:28363,1,GTG,0.08
37,G:HGNC:24791,G:HGNC:11393,1,GTG,0.02702702702702703
38,G:HGNC:24791,G:HGNC:11390,1,GTG,0.03076923076923077
39,G:HGNC:24791,G:HGNC:11391,1,GTG,0.04878048780487805
40,G:HGNC:24791,G:HGNC:14262,1,GTG,0.06451612903225806
41,G:HGNC:24791,G:HGNC:13509,1,GTG,0.09523809523809523
42,G:HGNC:24791,G:HGNC:14188,1,GTG,0.07407407407407407
43,G:HGNC:24791,G:HGNC:894,1,GTG,0.030303030303030304
44,G:HGNC:24791,G:HGNC:903,2,GTG,0.07272727272727272
45,G:HGNC:24791,G:HGNC:904,2,GTG,0.0851063829787234
46,G:HGNC:24791,G:HGNC:24002,1,GTG,0.07407407407407407
47,G:HGNC:24791,G:HGNC:16432,2,GTG,0.15384615384615385
48,G:HGNC:24791,G:HGNC:29957,2,GTG,0.09523809523809523
49,G:HGNC:24791,G:HGNC:914,1,GTG,0.02531645569620253
50,G:HGNC:24791,G:HGNC:926,1,GTG,0.06896551724137931
51,G:HGNC:24791,G:HGNC:24123,1,GTG,0.06451612903225806
52,G:HGNC:24791,G:HGNC:28636,1,GTG,0.08
53,G:HGNC:24791,G:HGNC:14333,2,GTG,0.17391304347826086
54,G:HGNC:24791,G:HGNC:932,1,GTG,0.05128205128205128
55,G:HGNC:24791,G:HGNC:25008,2,GTG,0.11764705882352941
56,G:HGNC:24791,G:HGNC:1106,2,GTG,0.1
57,G:HGNC:24791,G:HGNC:935,2,GTG,0.125
58,G:HGNC:24791,G:HGNC:14078,1,GTG,0.08333333333333333
59,G:HGNC:24791,G:HGNC:936,1,GTG,0.023809523809523808
60,G:HGNC:24791,G:HGNC:937,2,GTG,0.14285714285714285
61,G:HGNC:24791,G:HGNC:938,1,GTG,0.05128205128205128
62,G:HGNC:24791,G:HGNC:939,2,GTG,0.07407407407407407
63,G:HGNC:24791,G:HGNC:940,1,GTG,0.05263157894736842
64,G:HGNC:24791,G:HGNC:941,1,GTG,0.05263157894736842
65,G:HGNC:24791,G:HGNC:13919,2,GTG,0.06666666666666667
66,G:HGNC:24791,G:HGNC:947,2,GTG,0.05555555555555555
67,G:HGNC:24791,G:HGNC:21649,1,GTG,0.06060606060606061
68,G:HGNC:24791,G:HGNC:26203,1,GTG,0.06666666666666667
