,gene1,gene2,ins,mPath,score
0,G:HGNC:13414,G:HGNC:885,1,GTG,0.06060606060606061
1,G:HGNC:13414,G:HGNC:894,1,GTG,0.028985507246376812
2,G:HGNC:13414,G:HGNC:905,1,GTG,0.025974025974025976
3,G:HGNC:13414,G:HGNC:910,1,GTG,0.05555555555555555
4,G:HGNC:13414,G:HGNC:913,2,GTG,0.06779661016949153
5,G:HGNC:13414,G:HGNC:914,1,GTG,0.024390243902439025
6,G:HGNC:13414,G:HGNC:921,1,GTG,0.06451612903225806
7,G:HGNC:13414,G:HGNC:936,1,GTG,0.022988505747126436
8,G:HGNC:13414,G:HGNC:942,1,GTG,0.10526315789473684
9,G:HGNC:13414,G:HGNC:15723,1,GTG,0.10526315789473684
10,G:HGNC:13414,G:HGNC:15728,1,GTG,0.10526315789473684
11,G:HGNC:13414,G:HGNC:15730,1,GTG,0.10526315789473684
12,G:HGNC:13414,G:HGNC:15732,1,GTG,0.10526315789473684
13,G:HGNC:13414,G:HGNC:26203,1,GTG,0.06060606060606061
14,G:HGNC:13414,G:HGNC:948,2,GTG,0.10256410256410256
15,G:HGNC:13414,G:HGNC:6722,1,GTG,0.0625
16,G:HGNC:13414,G:HGNC:23059,1,GTG,0.05714285714285714
17,G:HGNC:13414,G:HGNC:983,1,GTG,0.05128205128205128
18,G:HGNC:13414,G:HGNC:1001,1,GTG,0.027777777777777776
19,G:HGNC:13414,G:HGNC:1029,1,GTG,0.05128205128205128
20,G:HGNC:13414,G:HGNC:1030,2,GTG,0.09302325581395349
21,G:HGNC:13414,G:HGNC:1033,1,GTG,0.03636363636363636
22,G:HGNC:13414,G:HGNC:1043,2,GTG,0.06896551724137931
23,G:HGNC:13414,G:HGNC:1044,1,GTG,0.05128205128205128
24,G:HGNC:13414,G:HGNC:1052,1,GTG,0.03076923076923077
25,G:HGNC:13414,G:HGNC:1053,2,GTG,0.11764705882352941
26,G:HGNC:13414,G:HGNC:14211,1,GTG,0.06451612903225806
27,G:HGNC:13414,G:HGNC:1067,2,GTG,0.0975609756097561
28,G:HGNC:13414,G:HGNC:1069,2,GTG,0.032520325203252036
29,G:HGNC:13414,G:HGNC:1071,1,GTG,0.010256410256410256
30,G:HGNC:13414,G:HGNC:1073,1,GTG,0.028169014084507043
31,G:HGNC:13414,G:HGNC:1074,1,GTG,0.01904761904761905
32,G:HGNC:13414,G:HGNC:20869,1,GTG,0.034482758620689655
33,G:HGNC:13414,G:HGNC:1077,1,GTG,0.03389830508474576
34,G:HGNC:13414,G:HGNC:1083,1,GTG,0.0625
35,G:HGNC:13414,G:HGNC:1095,1,GTG,0.058823529411764705
36,G:HGNC:13414,G:HGNC:15749,1,GTG,0.06060606060606061
37,G:HGNC:13414,G:HGNC:16203,1,GTG,0.08333333333333333
38,G:HGNC:13414,G:HGNC:16204,1,GTG,0.1
39,G:HGNC:13414,G:HGNC:20469,1,GTG,0.09523809523809523
40,G:HGNC:13414,G:HGNC:16108,1,GTG,0.08
41,G:HGNC:13414,G:HGNC:16177,1,GTG,0.08
42,G:HGNC:13414,G:HGNC:16178,1,GTG,0.09090909090909091
43,G:HGNC:13414,G:HGNC:16179,1,GTG,0.09523809523809523
44,G:HGNC:13414,G:HGNC:16504,1,GTG,0.1
45,G:HGNC:13414,G:HGNC:16503,1,GTG,0.09523809523809523
46,G:HGNC:13414,G:HGNC:1097,1,GTG,0.04878048780487805
47,G:HGNC:13414,G:HGNC:13746,1,GTG,0.07692307692307693
48,G:HGNC:13414,G:HGNC:22393,1,GTG,0.07407407407407407
49,G:HGNC:13414,G:HGNC:14256,1,GTG,0.08
50,G:HGNC:13414,G:HGNC:15832,1,GTG,0.07407407407407407
51,G:HGNC:13414,G:HGNC:33906,1,GTG,0.08695652173913043
52,G:HGNC:13414,G:HGNC:1118,1,GTG,0.0425531914893617
53,G:HGNC:13414,G:HGNC:33758,1,GTG,0.08695652173913043
54,G:HGNC:13414,G:HGNC:1121,1,GTG,0.04878048780487805
55,G:HGNC:13414,G:HGNC:1122,1,GTG,0.08
56,G:HGNC:13414,G:HGNC:19032,1,GTG,0.08333333333333333
57,G:HGNC:13414,G:HGNC:26258,1,GTG,0.10526315789473684
58,G:HGNC:13414,G:HGNC:26045,1,GTG,0.09090909090909091
59,G:HGNC:13414,G:HGNC:1241,1,GTG,0.046511627906976744
60,G:HGNC:13414,G:HGNC:1242,1,GTG,0.058823529411764705
61,G:HGNC:13414,G:HGNC:1245,1,GTG,0.05714285714285714
62,G:HGNC:13414,G:HGNC:24181,1,GTG,0.09090909090909091
63,G:HGNC:13414,G:HGNC:19359,1,GTG,0.09090909090909091
64,G:HGNC:13414,G:HGNC:14342,1,GTG,0.1
65,G:HGNC:13414,G:HGNC:31374,1,GTG,0.09090909090909091
66,G:HGNC:13414,G:HGNC:28732,1,GTG,0.08333333333333333
67,G:HGNC:13414,G:HGNC:34072,1,GTG,0.09523809523809523
68,G:HGNC:13414,G:HGNC:32308,1,GTG,0.06666666666666667
69,G:HGNC:13414,G:HGNC:1246,2,GTG,0.125
70,G:HGNC:13414,G:HGNC:1247,2,GTG,0.13333333333333333
71,G:HGNC:13414,G:HGNC:1248,1,GTG,0.06451612903225806
72,G:HGNC:13414,G:HGNC:29062,1,GTG,0.05714285714285714
73,G:HGNC:13414,G:HGNC:33809,1,GTG,0.10526315789473684
74,G:HGNC:13414,G:HGNC:26799,1,GTG,0.10526315789473684
75,G:HGNC:13414,G:HGNC:1318,2,GTG,0.06153846153846154
76,G:HGNC:13414,G:HGNC:1319,1,GTG,0.05263157894736842
77,G:HGNC:13414,G:HGNC:1323,2,GTG,0.1
78,G:HGNC:13414,G:HGNC:1324,2,GTG,0.1
79,G:HGNC:13414,G:HGNC:1325,1,GTG,0.06451612903225806
80,G:HGNC:13414,G:HGNC:1328,1,GTG,0.06666666666666667
81,G:HGNC:13414,G:HGNC:34437,1,GTG,0.10526315789473684
82,G:HGNC:13414,G:HGNC:1331,2,GTG,0.1
83,G:HGNC:13414,G:HGNC:1338,1,GTG,0.031746031746031744
84,G:HGNC:13414,G:HGNC:4527,1,GTG,0.05263157894736842
85,G:HGNC:13414,G:HGNC:24226,1,GTG,0.10526315789473684
86,G:HGNC:13414,G:HGNC:26744,1,GTG,0.10526315789473684
87,G:HGNC:13414,G:HGNC:1339,1,GTG,0.06666666666666667
88,G:HGNC:13414,G:HGNC:13927,1,GTG,0.09090909090909091
89,G:HGNC:13414,G:HGNC:21247,1,GTG,0.09090909090909091
90,G:HGNC:13414,G:HGNC:1346,1,GTG,0.07407407407407407
91,G:HGNC:13414,G:HGNC:21911,1,GTG,0.10526315789473684
92,G:HGNC:13414,G:HGNC:1352,1,GTG,0.0625
93,G:HGNC:13414,G:HGNC:1353,1,GTG,0.06666666666666667
94,G:HGNC:13414,G:HGNC:1354,1,GTG,0.06896551724137931
95,G:HGNC:13414,G:HGNC:1358,1,GTG,0.0625
96,G:HGNC:13414,G:HGNC:23669,1,GTG,0.10526315789473684
97,G:HGNC:13414,G:HGNC:23509,1,GTG,0.10526315789473684
98,G:HGNC:13414,G:HGNC:31428,1,GTG,0.06451612903225806
99,G:HGNC:13414,G:HGNC:26805,1,GTG,0.10526315789473684
100,G:HGNC:13414,G:HGNC:28584,1,GTG,0.10526315789473684
101,G:HGNC:13414,G:HGNC:37213,1,GTG,0.10526315789473684
102,G:HGNC:13414,G:HGNC:26128,1,GTG,0.1
103,G:HGNC:13414,G:HGNC:34450,1,GTG,0.10526315789473684
104,G:HGNC:13414,G:HGNC:20162,1,GTG,0.09523809523809523
105,G:HGNC:13414,G:HGNC:34453,1,GTG,0.10526315789473684
106,G:HGNC:13414,G:HGNC:27900,1,GTG,0.1
107,G:HGNC:13414,G:HGNC:26480,1,GTG,0.10526315789473684
108,G:HGNC:13414,G:HGNC:13796,1,GTG,0.09523809523809523
109,G:HGNC:13414,G:HGNC:26294,1,GTG,0.10526315789473684
110,G:HGNC:13414,G:HGNC:1380,1,GTG,0.07692307692307693
111,G:HGNC:13414,G:HGNC:1370,1,GTG,0.09090909090909091
