,gene1,gene2,ins,mPath,score
0,G:HGNC:17175,G:HGNC:13312,2,GTG,0.07547169811320754
1,G:HGNC:17175,G:HGNC:23064,2,GTG,0.08695652173913043
2,G:HGNC:17175,G:HGNC:4638,3,GTG,0.06
3,G:HGNC:17175,G:HGNC:4641,2,GTG,0.1
4,G:HGNC:17175,G:HGNC:33437,1,GTG,0.05263157894736842
5,G:HGNC:17175,G:HGNC:4643,2,GTG,0.0851063829787234
6,G:HGNC:17175,G:HGNC:20887,1,GMG,0.016129032258064516
7,G:HGNC:17175,G:HGNC:4646,2,GTG,0.08333333333333333
8,G:HGNC:17175,G:HGNC:30727,1,GTG,0.04878048780487805
9,G:HGNC:17175,G:HGNC:4647,1,GTG,0.0392156862745098
10,G:HGNC:17175,G:HGNC:4648,1,GTG,0.029850746268656716
11,G:HGNC:17175,G:HGNC:4650,3,GTG,0.125
12,G:HGNC:17175,G:HGNC:4651,2,GTG,0.08695652173913043
13,G:HGNC:17175,G:HGNC:4651,1,GMG,0.022727272727272728
14,G:HGNC:17175,G:HGNC:4652,1,GTG,0.031746031746031744
15,G:HGNC:17175,G:HGNC:4652,8,GMG,0.14414414414414414
16,G:HGNC:17175,G:HGNC:4653,1,GTG,0.03773584905660377
17,G:HGNC:17175,G:HGNC:4655,1,GTG,0.03333333333333333
18,G:HGNC:17175,G:HGNC:4655,1,GMG,0.020833333333333332
19,G:HGNC:17175,G:HGNC:4656,1,GTG,0.029411764705882353
20,G:HGNC:17175,G:HGNC:4656,1,GMG,0.022222222222222223
21,G:HGNC:17175,G:HGNC:31394,1,GTG,0.04878048780487805
22,G:HGNC:17175,G:HGNC:31394,4,GMG,0.06557377049180328
23,G:HGNC:17175,G:HGNC:35418,1,GTG,0.04878048780487805
24,G:HGNC:17175,G:HGNC:4657,2,GTG,0.0625
25,G:HGNC:17175,G:HGNC:4657,2,GMG,0.03389830508474576
26,G:HGNC:17175,G:HGNC:4658,1,GTG,0.03076923076923077
27,G:HGNC:17175,G:HGNC:21157,1,GTG,0.034482758620689655
28,G:HGNC:17175,G:HGNC:21157,3,GMG,0.039735099337748346
29,G:HGNC:17175,G:HGNC:4659,1,GTG,0.044444444444444446
30,G:HGNC:17175,G:HGNC:4661,2,GTG,0.09090909090909091
31,G:HGNC:17175,G:HGNC:30775,1,GTG,0.05555555555555555
32,G:HGNC:17175,G:HGNC:4662,1,GTG,0.047619047619047616
33,G:HGNC:17175,G:HGNC:4664,1,GTG,0.04081632653061224
34,G:HGNC:17175,G:HGNC:4665,1,GTG,0.05
35,G:HGNC:17175,G:HGNC:4666,1,GTG,0.044444444444444446
36,G:HGNC:17175,G:HGNC:4667,1,GTG,0.043478260869565216
37,G:HGNC:17175,G:HGNC:4668,1,GTG,0.044444444444444446
38,G:HGNC:17175,G:HGNC:20872,1,GTG,0.05
39,G:HGNC:17175,G:HGNC:20872,3,GMG,0.06593406593406594
40,G:HGNC:17175,G:HGNC:4669,1,GTG,0.045454545454545456
41,G:HGNC:17175,G:HGNC:4669,1,GMG,0.024390243902439025
42,G:HGNC:17175,G:HGNC:4670,1,GTG,0.047619047619047616
43,G:HGNC:17175,G:HGNC:4670,2,GMG,0.02857142857142857
44,G:HGNC:17175,G:HGNC:14880,1,GTG,0.05
45,G:HGNC:17175,G:HGNC:21535,2,GTG,0.07407407407407407
46,G:HGNC:17175,G:HGNC:30189,1,GTG,0.05555555555555555
47,G:HGNC:17175,G:HGNC:25007,1,GTG,0.05714285714285714
48,G:HGNC:17175,G:HGNC:25007,1,GMG,0.02631578947368421
49,G:HGNC:17175,G:HGNC:25106,1,GTG,0.05263157894736842
50,G:HGNC:17175,G:HGNC:25106,17,GMG,0.2857142857142857
51,G:HGNC:17175,G:HGNC:13698,2,GTG,0.08888888888888889
52,G:HGNC:17175,G:HGNC:26565,1,GTG,0.05555555555555555
53,G:HGNC:17175,G:HGNC:16198,1,GTG,0.06060606060606061
54,G:HGNC:17175,G:HGNC:16198,1,GMG,0.02857142857142857
55,G:HGNC:17175,G:HGNC:4679,1,GTG,0.045454545454545456
56,G:HGNC:17175,G:HGNC:4683,1,GMG,0.028985507246376812
57,G:HGNC:17175,G:HGNC:14237,1,GTG,0.06060606060606061
58,G:HGNC:17175,G:HGNC:4685,1,GTG,0.041666666666666664
59,G:HGNC:17175,G:HGNC:4684,1,GTG,0.04878048780487805
60,G:HGNC:17175,G:HGNC:4684,3,GMG,0.0759493670886076
61,G:HGNC:17175,G:HGNC:4687,2,GTG,0.0851063829787234
62,G:HGNC:17175,G:HGNC:4686,1,GTG,0.05128205128205128
63,G:HGNC:17175,G:HGNC:4688,2,GTG,0.08
64,G:HGNC:17175,G:HGNC:4689,2,GTG,0.08
65,G:HGNC:17175,G:HGNC:4691,1,GTG,0.038461538461538464
66,G:HGNC:17175,G:HGNC:25799,5,GMG,0.08547008547008547
67,G:HGNC:17175,G:HGNC:4693,1,GTG,0.043478260869565216
68,G:HGNC:17175,G:HGNC:18649,3,GMG,0.06818181818181818
69,G:HGNC:17175,G:HGNC:25813,1,GTG,0.05714285714285714
70,G:HGNC:17175,G:HGNC:27482,2,GMG,0.029411764705882353
71,G:HGNC:17175,G:HGNC:33383,20,GMG,0.21505376344086022
72,G:HGNC:17175,G:HGNC:4699,2,GTG,0.08888888888888889
73,G:HGNC:17175,G:HGNC:4700,2,GTG,0.10810810810810811
74,G:HGNC:17175,G:HGNC:4702,2,GTG,0.1
75,G:HGNC:17175,G:HGNC:4703,2,GTG,0.1111111111111111
76,G:HGNC:17175,G:HGNC:4704,2,GTG,0.10526315789473684
77,G:HGNC:17175,G:HGNC:4705,1,GTG,0.058823529411764705
78,G:HGNC:17175,G:HGNC:4706,3,GTG,0.13953488372093023
79,G:HGNC:17175,G:HGNC:4707,1,GTG,0.045454545454545456
80,G:HGNC:17175,G:HGNC:15808,1,GTG,0.044444444444444446
81,G:HGNC:17175,G:HGNC:4708,1,GTG,0.0425531914893617
82,G:HGNC:17175,G:HGNC:4709,2,GTG,0.0851063829787234
83,G:HGNC:17175,G:HGNC:4711,1,GMG,0.028985507246376812
84,G:HGNC:17175,G:HGNC:4712,1,GTG,0.046511627906976744
85,G:HGNC:17175,G:HGNC:4712,1,GMG,0.02631578947368421
86,G:HGNC:17175,G:HGNC:4714,1,GTG,0.03508771929824561
87,G:HGNC:17175,G:HGNC:27953,1,GMG,0.028985507246376812
88,G:HGNC:17175,G:HGNC:20664,1,GMG,0.02666666666666667
89,G:HGNC:17175,G:HGNC:4739,2,GTG,0.05970149253731343
90,G:HGNC:17175,G:HGNC:4740,2,GTG,0.05194805194805195
91,G:HGNC:17175,G:HGNC:4741,1,GTG,0.04
92,G:HGNC:17175,G:HGNC:4741,3,GMG,0.06666666666666667
93,G:HGNC:17175,G:HGNC:4762,1,GTG,0.044444444444444446
94,G:HGNC:17175,G:HGNC:4764,2,GTG,0.0547945205479452
95,G:HGNC:17175,G:HGNC:4765,2,GTG,0.0547945205479452
96,G:HGNC:17175,G:HGNC:4765,6,GMG,0.06779661016949153
97,G:HGNC:17175,G:HGNC:33164,1,GTG,0.05128205128205128
98,G:HGNC:17175,G:HGNC:33164,4,GMG,0.057971014492753624
99,G:HGNC:17175,G:HGNC:4795,2,GMG,0.0392156862745098
100,G:HGNC:17175,G:HGNC:4796,2,GTG,0.08333333333333333
101,G:HGNC:17175,G:HGNC:4796,1,GMG,0.02040816326530612
102,G:HGNC:17175,G:HGNC:17062,2,GTG,0.07407407407407407
103,G:HGNC:17175,G:HGNC:9640,2,GTG,0.08333333333333333
104,G:HGNC:17175,G:HGNC:9640,18,GMG,0.2903225806451613
105,G:HGNC:17175,G:HGNC:24175,3,GTG,0.10344827586206896
106,G:HGNC:17175,G:HGNC:24175,2,GMG,0.043010752688172046
107,G:HGNC:17175,G:HGNC:20920,1,GTG,0.045454545454545456
108,G:HGNC:17175,G:HGNC:20920,1,GMG,0.014388489208633094
109,G:HGNC:17175,G:HGNC:21033,2,GTG,0.07692307692307693
110,G:HGNC:17175,G:HGNC:21033,4,GMG,0.061068702290076333
111,G:HGNC:17175,G:HGNC:17856,2,GTG,0.09090909090909091
112,G:HGNC:17175,G:HGNC:4799,2,GMG,0.05263157894736842
113,G:HGNC:17175,G:HGNC:4801,1,GTG,0.04081632653061224
114,G:HGNC:17175,G:HGNC:4803,1,GTG,0.041666666666666664
115,G:HGNC:17175,G:HGNC:4803,1,GMG,0.019417475728155338
116,G:HGNC:17175,G:HGNC:4805,3,GTG,0.15
117,G:HGNC:17175,G:HGNC:14177,1,GTG,0.058823529411764705
118,G:HGNC:17175,G:HGNC:4806,1,GTG,0.05405405405405406
119,G:HGNC:17175,G:HGNC:4807,3,GTG,0.08450704225352113
120,G:HGNC:17175,G:HGNC:4808,2,GTG,0.047058823529411764
121,G:HGNC:17175,G:HGNC:4809,1,GTG,0.043478260869565216
122,G:HGNC:17175,G:HGNC:4810,1,GTG,0.046511627906976744
123,G:HGNC:17175,G:HGNC:4812,1,GTG,0.02564102564102564
124,G:HGNC:17175,G:HGNC:4812,4,GMG,0.08888888888888889
125,G:HGNC:17175,G:HGNC:2380,1,GMG,0.02531645569620253
126,G:HGNC:17175,G:HGNC:17410,1,GMG,0.028985507246376812
127,G:HGNC:17175,G:HGNC:26522,3,GTG,0.15384615384615385
128,G:HGNC:17175,G:HGNC:4816,1,GTG,0.047619047619047616
129,G:HGNC:17175,G:HGNC:4817,2,GTG,0.08888888888888889
130,G:HGNC:17175,G:HGNC:4818,2,GTG,0.08695652173913043
131,G:HGNC:17175,G:HGNC:4819,1,GTG,0.03225806451612903
132,G:HGNC:17175,G:HGNC:4820,2,GTG,0.08695652173913043
133,G:HGNC:17175,G:HGNC:4820,2,GMG,0.041237113402061855
134,G:HGNC:17175,G:HGNC:19682,1,GTG,0.041666666666666664
135,G:HGNC:17175,G:HGNC:19682,16,GMG,0.24060150375939848
136,G:HGNC:17175,G:HGNC:4821,1,GTG,0.0392156862745098
137,G:HGNC:17175,G:HGNC:4821,1,GMG,0.018518518518518517
138,G:HGNC:17175,G:HGNC:25174,2,GTG,0.08888888888888889
139,G:HGNC:17175,G:HGNC:25530,2,GTG,0.09090909090909091
140,G:HGNC:17175,G:HGNC:25530,3,GMG,0.06060606060606061
141,G:HGNC:17175,G:HGNC:28719,2,GTG,0.08163265306122448
142,G:HGNC:17175,G:HGNC:28719,16,GMG,0.20915032679738563
143,G:HGNC:17175,G:HGNC:20163,2,GTG,0.08695652173913043
144,G:HGNC:17175,G:HGNC:29130,2,GTG,0.08888888888888889
145,G:HGNC:17175,G:HGNC:29130,3,GMG,0.056074766355140186
146,G:HGNC:17175,G:HGNC:25948,2,GTG,0.0851063829787234
147,G:HGNC:17175,G:HGNC:32979,2,GTG,0.08695652173913043
148,G:HGNC:17175,G:HGNC:30532,2,GTG,0.08695652173913043
149,G:HGNC:17175,G:HGNC:17866,25,GMG,0.42016806722689076
150,G:HGNC:17175,G:HGNC:18437,2,GTG,0.05
151,G:HGNC:17175,G:HGNC:18437,17,GMG,0.3469387755102041
152,G:HGNC:17175,G:HGNC:16915,2,GTG,0.06349206349206349
153,G:HGNC:17175,G:HGNC:16915,4,GMG,0.10126582278481013
154,G:HGNC:17175,G:HGNC:4823,2,GTG,0.06896551724137931
155,G:HGNC:17175,G:HGNC:4824,2,GTG,0.06896551724137931
156,G:HGNC:17175,G:HGNC:4827,3,GTG,0.08823529411764706
157,G:HGNC:17175,G:HGNC:4829,3,GTG,0.12244897959183673
158,G:HGNC:17175,G:HGNC:4830,3,GTG,0.11764705882352941
159,G:HGNC:17175,G:HGNC:4830,1,GMG,0.028985507246376812
160,G:HGNC:17175,G:HGNC:3059,2,GTG,0.06349206349206349
161,G:HGNC:17175,G:HGNC:3059,2,GMG,0.042105263157894736
162,G:HGNC:17175,G:HGNC:4831,2,GTG,0.08695652173913043
163,G:HGNC:17175,G:HGNC:4832,2,GTG,0.0851063829787234
164,G:HGNC:17175,G:HGNC:4826,1,GTG,0.045454545454545456
165,G:HGNC:17175,G:HGNC:23200,1,GTG,0.04878048780487805
166,G:HGNC:17175,G:HGNC:23200,1,GMG,0.014598540145985401
167,G:HGNC:17175,G:HGNC:4833,1,GTG,0.044444444444444446
168,G:HGNC:17175,G:HGNC:4834,1,GTG,0.047619047619047616
169,G:HGNC:17175,G:HGNC:4834,4,GMG,0.07207207207207207
170,G:HGNC:17175,G:HGNC:4835,1,GTG,0.041666666666666664
171,G:HGNC:17175,G:HGNC:4532,1,GTG,0.05555555555555555
172,G:HGNC:17175,G:HGNC:4532,1,GMG,0.025
173,G:HGNC:17175,G:HGNC:24827,1,GTG,0.04878048780487805
174,G:HGNC:17175,G:HGNC:24827,1,GMG,0.02531645569620253
175,G:HGNC:17175,G:HGNC:16824,1,GTG,0.05405405405405406
176,G:HGNC:17175,G:HGNC:4837,1,GTG,0.05128205128205128
177,G:HGNC:17175,G:HGNC:4839,1,GTG,0.02702702702702703
178,G:HGNC:17175,G:HGNC:4839,1,GMG,0.02
179,G:HGNC:17175,G:HGNC:24972,2,GTG,0.09302325581395349
180,G:HGNC:17175,G:HGNC:4840,3,GTG,0.07792207792207792
181,G:HGNC:17175,G:HGNC:4844,3,GTG,0.08695652173913043
182,G:HGNC:17175,G:HGNC:4845,2,GTG,0.07547169811320754
183,G:HGNC:17175,G:HGNC:4846,2,GTG,0.07692307692307693
184,G:HGNC:17175,G:HGNC:19183,2,GTG,0.08333333333333333
185,G:HGNC:17175,G:HGNC:19183,1,GMG,0.028985507246376812
186,G:HGNC:17175,G:HGNC:16882,1,GTG,0.03278688524590164
187,G:HGNC:17175,G:HGNC:16882,1,GMG,0.024096385542168676
188,G:HGNC:17175,G:HGNC:4847,2,GTG,0.06666666666666667
189,G:HGNC:17175,G:HGNC:4848,1,GTG,0.046511627906976744
190,G:HGNC:17175,G:HGNC:4848,1,GMG,0.028985507246376812
191,G:HGNC:17175,G:HGNC:4849,2,GTG,0.08695652173913043
192,G:HGNC:17175,G:HGNC:16977,2,GTG,0.0975609756097561
193,G:HGNC:17175,G:HGNC:16977,1,GMG,0.028985507246376812
194,G:HGNC:17175,G:HGNC:4852,3,GTG,0.05309734513274336
195,G:HGNC:17175,G:HGNC:4853,2,GTG,0.03636363636363636
196,G:HGNC:17175,G:HGNC:4854,4,GTG,0.10810810810810811
197,G:HGNC:17175,G:HGNC:14063,2,GTG,0.038461538461538464
198,G:HGNC:17175,G:HGNC:14068,3,GTG,0.07894736842105263
199,G:HGNC:17175,G:HGNC:14068,1,GMG,0.022988505747126436
200,G:HGNC:17175,G:HGNC:14064,3,GTG,0.04838709677419355
201,G:HGNC:17175,G:HGNC:14064,1,GMG,0.027777777777777776
202,G:HGNC:17175,G:HGNC:14067,3,GTG,0.10909090909090909
203,G:HGNC:17175,G:HGNC:13315,3,GTG,0.10714285714285714
204,G:HGNC:17175,G:HGNC:14065,3,GTG,0.08695652173913043
205,G:HGNC:17175,G:HGNC:14065,1,GMG,0.02857142857142857
206,G:HGNC:17175,G:HGNC:18128,2,GTG,0.06779661016949153
207,G:HGNC:17175,G:HGNC:19086,2,GTG,0.09302325581395349
208,G:HGNC:17175,G:HGNC:4855,2,GTG,0.1
209,G:HGNC:17175,G:HGNC:21078,1,GTG,0.05714285714285714
210,G:HGNC:17175,G:HGNC:21078,1,GMG,0.021052631578947368
211,G:HGNC:17175,G:HGNC:30522,2,GTG,0.1111111111111111
212,G:HGNC:17175,G:HGNC:4856,5,GMG,0.05235602094240838
213,G:HGNC:17175,G:HGNC:14680,1,GTG,0.05714285714285714
214,G:HGNC:17175,G:HGNC:24937,2,GTG,0.09090909090909091
215,G:HGNC:17175,G:HGNC:25364,3,GTG,0.15384615384615385
216,G:HGNC:17175,G:HGNC:28171,1,GTG,0.058823529411764705
217,G:HGNC:17175,G:HGNC:1843,1,GMG,0.0273972602739726
218,G:HGNC:17175,G:HGNC:4857,3,GTG,0.13953488372093023
219,G:HGNC:17175,G:HGNC:4857,5,GMG,0.07874015748031496
220,G:HGNC:17175,G:HGNC:26411,3,GMG,0.07692307692307693
221,G:HGNC:17175,G:HGNC:25517,1,GTG,0.043478260869565216
222,G:HGNC:17175,G:HGNC:26087,2,GMG,0.05194805194805195
223,G:HGNC:17175,G:HGNC:20276,1,GTG,0.05405405405405406
224,G:HGNC:17175,G:HGNC:29273,2,GTG,0.10256410256410256
225,G:HGNC:17175,G:HGNC:29273,1,GMG,0.02857142857142857
226,G:HGNC:17175,G:HGNC:26548,1,GMG,0.028985507246376812
227,G:HGNC:17175,G:HGNC:15716,1,GTG,0.045454545454545456
228,G:HGNC:17175,G:HGNC:21041,2,GMG,0.04938271604938271
229,G:HGNC:17175,G:HGNC:20157,2,GTG,0.10256410256410256
230,G:HGNC:17175,G:HGNC:20157,1,GMG,0.022727272727272728
231,G:HGNC:17175,G:HGNC:26736,1,GTG,0.05714285714285714
232,G:HGNC:17175,G:HGNC:26736,1,GMG,0.02631578947368421
233,G:HGNC:17175,G:HGNC:26117,1,GTG,0.05263157894736842
234,G:HGNC:17175,G:HGNC:26117,15,GMG,0.25210084033613445
235,G:HGNC:17175,G:HGNC:26611,1,GMG,0.028169014084507043
236,G:HGNC:17175,G:HGNC:22195,1,GTG,0.046511627906976744
237,G:HGNC:17175,G:HGNC:29853,1,GTG,0.045454545454545456
238,G:HGNC:17175,G:HGNC:29227,2,GTG,0.06666666666666667
239,G:HGNC:17175,G:HGNC:4861,1,GTG,0.044444444444444446
240,G:HGNC:17175,G:HGNC:18536,1,GTG,0.05
241,G:HGNC:17175,G:HGNC:16878,3,GTG,0.14285714285714285
242,G:HGNC:17175,G:HGNC:30021,2,GTG,0.0851063829787234
243,G:HGNC:17175,G:HGNC:17509,1,GTG,0.05405405405405406
244,G:HGNC:17175,G:HGNC:17509,1,GMG,0.02666666666666667
245,G:HGNC:17175,G:HGNC:24923,1,GTG,0.05
246,G:HGNC:17175,G:HGNC:26400,2,GTG,0.09302325581395349
247,G:HGNC:17175,G:HGNC:27364,2,GTG,0.0975609756097561
248,G:HGNC:17175,G:HGNC:4866,1,GTG,0.044444444444444446
249,G:HGNC:17175,G:HGNC:30477,1,GTG,0.04878048780487805
250,G:HGNC:17175,G:HGNC:4867,1,GTG,0.046511627906976744
251,G:HGNC:17175,G:HGNC:4867,1,GMG,0.0273972602739726
252,G:HGNC:17175,G:HGNC:4868,2,GTG,0.08163265306122448
253,G:HGNC:17175,G:HGNC:4868,1,GMG,0.024691358024691357
254,G:HGNC:17175,G:HGNC:4871,1,GTG,0.05714285714285714
255,G:HGNC:17175,G:HGNC:4876,1,GTG,0.05555555555555555
256,G:HGNC:17175,G:HGNC:24521,1,GTG,0.05263157894736842
257,G:HGNC:17175,G:HGNC:24368,2,GTG,0.08888888888888889
258,G:HGNC:17175,G:HGNC:26072,1,GTG,0.05263157894736842
259,G:HGNC:17175,G:HGNC:13744,1,GTG,0.03636363636363636
260,G:HGNC:17175,G:HGNC:13744,4,GMG,0.07766990291262135
